brand_id,worker_id,post_hash,answer,t_id,hidden_beta,hidden_rho,hidden_z,hidden_theta
0,w1,16,0,16,1.0,0.5052180512396524,0,0.9181223954954789
0,w1,17,1,17,1.0,0.5052180512396524,1,0.9180913997724672
0,w1,18,0,18,1.0,0.5052180512396524,0,0.9180597787480671
0,w1,19,1,19,1.0,0.5052180512396524,1,0.9180275198280389
0,w1,20,1,20,1.0,0.5052180512396524,1,0.9179946101654333
0,w1,21,1,21,1.0,0.5052180512396524,1,0.9179610366555664
0,w1,22,1,22,1.0,0.5052180512396524,1,0.9179267859308988
0,w1,23,0,23,1.0,0.5052180512396524,0,0.917891844355812
0,w1,24,1,24,1.0,0.5052180512396524,1,0.9178561980212873
0,w1,25,0,25,1.0,0.5052180512396524,0,0.9178198327394783
0,w1,26,1,26,1.0,0.5052180512396524,1,0.9177827340381811
0,w1,27,1,27,1.0,0.5052180512396524,1,0.9177448871551972
0,w1,28,1,28,1.0,0.5052180512396524,1,0.917706277032586
0,w1,29,0,29,1.0,0.5052180512396524,0,0.9176668883108093
0,w1,30,1,30,1.0,0.5052180512396524,1,0.9176267053227621
0,w1,31,0,31,1.0,0.5052180512396524,1,0.9175857120876885
0,w1,32,0,32,1.0,0.5052180512396524,0,0.9175438923049816
0,w1,33,1,33,1.0,0.5052180512396524,1,0.9175012293478647
0,w1,34,0,34,1.0,0.5052180512396524,0,0.917457706256953
0,w1,35,0,35,1.0,0.5052180512396524,0,0.9174133057336908
0,w1,36,0,36,1.0,0.5052180512396524,0,0.9173680101336651
0,w1,37,1,37,1.0,0.5052180512396524,1,0.9173218014597925
0,w1,38,1,38,1.0,0.5052180512396524,1,0.9172746613553763
0,w1,39,0,39,1.0,0.5052180512396524,0,0.9172265710970336
0,w1,40,1,40,1.0,0.5052180512396524,1,0.9171775115874876
0,w1,41,1,41,1.0,0.5052180512396524,1,0.9171274633482258
0,w1,42,0,42,1.0,0.5052180512396524,0,0.9170764065120195
0,w1,43,1,43,1.0,0.5052180512396524,1,0.9170243208153038
0,w1,44,1,44,1.0,0.5052180512396524,0,0.9169711855904152
0,w1,45,1,45,1.0,0.5052180512396524,0,0.9169169797576844
0,w1,46,1,46,1.0,0.5052180512396524,1,0.9168616818173831
0,w1,47,0,47,1.0,0.5052180512396524,0,0.9168052698415211
0,w1,48,1,48,1.0,0.5052180512396524,1,0.916747721465492
0,w1,49,0,49,1.0,0.5052180512396524,0,0.9166890138795648
0,w1,50,1,50,1.0,0.5052180512396524,1,0.9166291238202221
0,w1,51,0,51,1.0,0.5052180512396524,0,0.9165680275613353
0,w1,52,1,52,1.0,0.5052180512396524,1,0.9165057009051834
0,w1,53,0,53,1.0,0.5052180512396524,0,0.9164421191733062
0,w1,54,0,54,1.0,0.5052180512396524,0,0.9163772571971949
0,w1,55,0,55,1.0,0.5052180512396524,0,0.9163110893088106
0,w1,56,0,56,1.0,0.5052180512396524,0,0.9162435893309373
0,w1,57,0,57,1.0,0.5052180512396524,0,0.9161747305673607
0,w1,58,0,58,1.0,0.5052180512396524,0,0.9161044857928713
0,w1,59,0,59,1.0,0.5052180512396524,0,0.9160328272430939
0,w1,60,0,60,1.0,0.5052180512396524,0,0.9159597266041335
0,w1,61,0,61,1.0,0.5052180512396524,0,0.9158851550020443
0,w1,62,1,62,1.0,0.5052180512396524,1,0.9158090829921122
0,w1,63,1,63,1.0,0.5052180512396524,1,0.9157314805479521
0,w1,64,1,64,1.0,0.5052180512396524,1,0.9156523170504188
0,w1,65,0,65,1.0,0.5052180512396524,0,0.9155715612763258
0,w1,66,1,66,1.0,0.5052180512396524,1,0.9154891813869732
0,w1,67,1,67,1.0,0.5052180512396524,1,0.9154051449164823
0,w1,68,1,68,1.0,0.5052180512396524,1,0.9153194187599316
0,w1,69,1,69,1.0,0.5052180512396524,1,0.9152319691612987
0,w1,70,0,70,1.0,0.5052180512396524,0,0.9151427617011995
0,w1,71,1,71,1.0,0.5052180512396524,1,0.9150517612844263
0,w1,72,0,72,1.0,0.5052180512396524,0,0.9149589321272852
0,w1,73,0,73,1.0,0.5052180512396524,1,0.9148642377447266
0,w1,74,1,74,1.0,0.5052180512396524,1,0.9147676409372698
0,w1,75,0,75,1.0,0.5052180512396524,0,0.9146691037777221
0,w1,76,1,76,1.0,0.5052180512396524,1,0.9145685875976877
0,w1,77,1,77,1.0,0.5052180512396524,1,0.9144660529738661
0,w1,78,1,78,1.0,0.5052180512396524,1,0.9143614597141432
0,w1,79,1,79,1.0,0.5052180512396524,1,0.9142547668434676
0,w1,80,0,80,1.0,0.5052180512396524,0,0.914145932589517
0,w1,81,0,81,1.0,0.5052180512396524,0,0.914034914368151
0,w1,82,1,82,1.0,0.5052180512396524,1,0.9139216687686518
0,w1,83,0,83,1.0,0.5052180512396524,0,0.9138061515387514
0,w1,84,0,84,1.0,0.5052180512396524,0,0.9136883175694476
0,w1,85,1,85,1.0,0.5052180512396524,1,0.9135681208796064
0,w1,86,0,86,1.0,0.5052180512396524,1,0.9134455146003526
0,w1,87,1,87,1.0,0.5052180512396524,1,0.9133204509592515
0,w1,88,1,88,1.0,0.5052180512396524,0,0.9131928812642788
0,w1,89,1,89,1.0,0.5052180512396524,1,0.9130627558875838
0,w1,90,0,90,1.0,0.5052180512396524,0,0.9129300242490469
0,w1,91,0,91,1.0,0.5052180512396524,0,0.9127946347996304
0,w1,92,1,92,1.0,0.5052180512396524,0,0.9126565350045316
0,w1,93,0,93,1.0,0.5052180512396524,0,0.9125156713261323
0,w1,94,1,94,1.0,0.5052180512396524,1,0.912371989206758
0,w1,95,0,95,1.0,0.5052180512396524,0,0.9122254330512415
0,w1,96,0,96,1.0,0.5052180512396524,0,0.9120759462093005
0,w1,97,1,97,1.0,0.5052180512396524,1,0.9119234709577322
0,w1,98,1,98,1.0,0.5052180512396524,1,0.9117679484824299
0,w1,99,1,99,1.0,0.5052180512396524,1,0.9116093188602274
0,w1,100,1,100,1.0,0.5052180512396524,1,0.9114475210405791
0,w1,101,0,101,1.0,0.5052180512396524,0,0.9112824928270781
0,w1,102,1,102,1.0,0.5052180512396524,1,0.9111141708588265
0,w1,103,1,103,1.0,0.5052180512396524,1,0.9109424905916602
0,w1,104,0,104,1.0,0.5052180512396524,0,0.9107673862792399
0,w1,105,1,105,1.0,0.5052180512396524,1,0.9105887909540181
0,w1,106,0,106,1.0,0.5052180512396524,0,0.9104066364080909
0,w1,107,0,107,1.0,0.5052180512396524,0,0.9102208531739476
0,w1,108,1,108,1.0,0.5052180512396524,1,0.9100313705051287
0,w1,109,0,109,1.0,0.5052180512396524,1,0.9098381163568069
0,w1,110,1,110,1.0,0.5052180512396524,1,0.9096410173663031
0,w1,111,1,111,1.0,0.5052180512396524,1,0.909439998833554
0,w1,112,1,112,1.0,0.5052180512396524,1,0.9092349847015472
0,w1,113,0,113,1.0,0.5052180512396524,0,0.90902589753674
0,w1,114,1,114,1.0,0.5052180512396524,1,0.9088126585094805
0,w1,115,1,115,1.0,0.5052180512396524,1,0.9085951873744504
0,w1,116,1,116,1.0,0.5052180512396524,1,0.9083734024511524
0,w1,117,1,117,1.0,0.5052180512396524,1,0.9081472206044591
0,w1,118,0,118,1.0,0.5052180512396524,0,0.9079165572252532
0,w1,119,1,119,1.0,0.5052180512396524,0,0.9076813262111789
0,w1,120,1,120,1.0,0.5052180512396524,0,0.9074414399475327
0,w4,0,0,0,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,1,0,1,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,2,1,2,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,3,0,3,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,4,0,4,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,5,0,5,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,6,0,6,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,7,1,7,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,8,1,8,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,9,0,9,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,10,1,10,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,11,1,11,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,12,0,12,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,13,0,13,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,14,0,14,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,15,0,15,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,16,1,16,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,17,0,17,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,18,1,18,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,19,1,19,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,20,1,20,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,21,1,21,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,22,0,22,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,23,0,23,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,24,0,24,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,25,0,25,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,26,0,26,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,27,1,27,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,28,0,28,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,29,1,29,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,30,1,30,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,31,0,31,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,32,1,32,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,33,0,33,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,34,0,34,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,35,0,35,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,36,0,36,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,37,0,37,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,38,0,38,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,39,0,39,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,40,0,40,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,41,1,41,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,42,1,42,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,43,1,43,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,44,0,44,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,45,0,45,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,46,1,46,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,47,1,47,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,48,0,48,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,49,1,49,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,50,1,50,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,51,0,51,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,52,1,52,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,53,1,53,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,54,1,54,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,55,0,55,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,56,1,56,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,57,0,57,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,58,0,58,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,59,0,59,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,60,0,60,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,61,0,61,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,62,0,62,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,63,0,63,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,64,1,64,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,65,0,65,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,66,0,66,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,67,0,67,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,68,0,68,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,69,1,69,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,70,0,70,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,71,1,71,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,72,0,72,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,73,1,73,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,74,1,74,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,75,1,75,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,76,0,76,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,77,0,77,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,78,0,78,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,79,0,79,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,80,0,80,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,81,0,81,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,82,1,82,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,83,0,83,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,84,1,84,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,85,1,85,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,86,1,86,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,87,0,87,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,88,1,88,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,89,0,89,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,90,1,90,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,91,0,91,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,92,1,92,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,93,0,93,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,94,0,94,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,95,1,95,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,96,1,96,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,97,0,97,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,98,1,98,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,99,0,99,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,100,1,100,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,101,1,101,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,102,0,102,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,103,1,103,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,104,0,104,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,105,1,105,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,106,1,106,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,107,0,107,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,108,0,108,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,109,1,109,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,110,1,110,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,111,1,111,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,112,1,112,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,113,0,113,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,114,0,114,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,115,1,115,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,116,1,116,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,117,1,117,1.0,0.5052180512396524,1,0.5467737272834471
0,w4,118,0,118,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,119,0,119,1.0,0.5052180512396524,0,0.5467737272834471
0,w4,120,1,120,1.0,0.5052180512396524,0,0.5467737272834471
0,w2,0,1,0,1.0,0.5052180512396524,0,0.5516282856572878
0,w2,1,1,1,1.0,0.5052180512396524,0,0.5526176951100018
0,w2,2,1,2,1.0,0.5052180512396524,0,0.5536066880507591
0,w2,3,0,3,1.0,0.5052180512396524,1,0.5545952568311872
0,w2,4,1,4,1.0,0.5052180512396524,1,0.5555833938162601
0,w2,5,1,5,1.0,0.5052180512396524,0,0.5565710913845294
0,w2,6,0,6,1.0,0.5052180512396524,1,0.5575583419283551
0,w2,7,0,7,1.0,0.5052180512396524,1,0.5585451378541351
0,w2,8,1,8,1.0,0.5052180512396524,1,0.5595314715825336
0,w2,9,1,9,1.0,0.5052180512396524,1,0.5605173355487091
0,w2,10,0,10,1.0,0.5052180512396524,0,0.561502722202541
0,w2,11,0,11,1.0,0.5052180512396524,1,0.5624876240088553
0,w2,12,0,12,1.0,0.5052180512396524,0,0.5634720334476491
0,w2,13,0,13,1.0,0.5052180512396524,0,0.5644559430143147
0,w2,14,0,14,1.0,0.5052180512396524,0,0.5654393452198626
0,w2,15,1,15,1.0,0.5052180512396524,1,0.5664222325911427
0,w2,16,0,16,1.0,0.5052180512396524,0,0.5674045976710649
0,w2,17,0,17,1.0,0.5052180512396524,1,0.5683864330188193
0,w2,18,1,18,1.0,0.5052180512396524,0,0.5693677312100943
0,w2,19,1,19,1.0,0.5052180512396524,1,0.5703484848372944
0,w2,20,0,20,1.0,0.5052180512396524,1,0.5713286865097558
0,w2,21,0,21,1.0,0.5052180512396524,1,0.5723083288539629
0,w2,22,1,22,1.0,0.5052180512396524,1,0.5732874045137616
0,w2,23,0,23,1.0,0.5052180512396524,0,0.5742659061505722
0,w2,24,0,24,1.0,0.5052180512396524,1,0.5752438264436022
0,w2,25,1,25,1.0,0.5052180512396524,0,0.5762211580900558
0,w2,26,1,26,1.0,0.5052180512396524,1,0.5771978938053443
0,w2,27,1,27,1.0,0.5052180512396524,1,0.5781740263232944
0,w2,28,1,28,1.0,0.5052180512396524,1,0.5791495483963549
0,w2,29,1,29,1.0,0.5052180512396524,0,0.5801244527958032
0,w2,30,1,30,1.0,0.5052180512396524,1,0.5810987323119495
0,w2,31,1,31,1.0,0.5052180512396524,1,0.5820723797543411
0,w2,32,1,32,1.0,0.5052180512396524,0,0.5830453879519638
0,w2,33,0,33,1.0,0.5052180512396524,1,0.5840177497534436
